,CustomerID,Number Of Purchases,Days From Last Purchase,Days From First Purchase,Total Revenue,Cluster Category
2506,14856.0,714,36.0,56.0,1311,3
2507,17609.0,723,40.0,327.0,1112,2
2508,15311.0,38194,0.0,373.0,60767,2
2509,13627.0,1269,59.0,357.0,1638,2
2510,17795.0,341,179.0,264.0,350,0
2511,13116.0,291,138.0,138.0,501,1
2512,15452.0,283,29.0,264.0,538,2
2513,14246.0,804,110.0,245.0,1474,1
2514,17347.0,216,86.0,86.0,228,3
2515,14414.0,2512,91.0,358.0,1496,2
2516,14984.0,60,19.0,180.0,213,1
2517,15292.0,56,201.0,201.0,180,1
2518,13918.0,1140,49.0,253.0,1212,1
2519,13656.0,490,164.0,337.0,379,0
2520,16626.0,2690,0.0,266.0,4413,2
2521,18231.0,821,192.0,288.0,2083,0
2522,14300.0,32,18.0,18.0,43,3
2523,12588.0,53,39.0,39.0,214,3
2524,17806.0,727,11.0,11.0,546,3
2525,15327.0,116,52.0,52.0,208,3
2526,16357.0,246,33.0,213.0,658,1
2527,17931.0,249,134.0,255.0,408,1
2528,16224.0,1116,57.0,249.0,1295,1
2529,15014.0,151,43.0,176.0,260,1
2530,17427.0,34,71.0,71.0,100,3
2531,12613.0,1644,57.0,262.0,3344,2
2532,14161.0,455,215.0,369.0,1110,0
2533,17597.0,1176,213.0,213.0,2044,0
2534,17893.0,161,225.0,225.0,112,0
2535,13226.0,80,273.0,273.0,108,0
2536,15298.0,3116,2.0,366.0,4799,2
2537,14437.0,60,365.0,365.0,63,0
2538,17244.0,616,53.0,53.0,954,3
2539,12527.0,234,81.0,325.0,348,2
2540,13984.0,679,26.0,366.0,920,2
2541,18034.0,561,21.0,21.0,422,3
2542,17788.0,211,73.0,129.0,1117,1
2543,17859.0,127,304.0,304.0,148,0
2544,13819.0,1109,301.0,319.0,1140,0
2545,12747.0,1275,2.0,369.0,4196,2
2546,15325.0,232,103.0,103.0,162,3
2547,16313.0,165,3.0,49.0,274,3
2548,14215.0,1358,11.0,368.0,1789,2
2549,13184.0,1692,14.0,290.0,1701,2
2550,17227.0,741,18.0,368.0,939,2
2551,18074.0,190,373.0,373.0,489,0
2552,12928.0,1472,35.0,359.0,2062,2
2553,14030.0,1479,18.0,366.0,2360,2
2554,13292.0,347,38.0,284.0,578,2
2555,15467.0,310,9.0,152.0,524,1
2556,14932.0,80,365.0,365.0,363,0
2557,14193.0,445,67.0,269.0,853,2
2558,15813.0,603,207.0,239.0,1303,0
2559,12871.0,200,84.0,207.0,380,1
2560,13322.0,117,17.0,17.0,199,3
2561,13651.0,33,35.0,39.0,94,3
2562,17306.0,11491,10.0,353.0,8631,2
2563,12523.0,865,19.0,331.0,1789,2
2564,13014.0,905,10.0,281.0,3466,2
2565,18160.0,294,57.0,200.0,638,1
2566,15568.0,461,2.0,73.0,758,3
2567,16143.0,919,3.0,369.0,2424,2
2568,17596.0,4400,23.0,368.0,2827,2
2569,17334.0,315,302.0,308.0,307,0
2570,14016.0,2125,161.0,357.0,4341,0
2571,14089.0,134,56.0,56.0,161,3
2572,15877.0,371,1.0,17.0,493,3
2573,15330.0,1312,32.0,60.0,714,3
2574,15895.0,94,149.0,149.0,179,1
2575,16773.0,171,57.0,57.0,171,3
2576,17218.0,958,4.0,368.0,1960,2
2577,14421.0,365,57.0,211.0,813,1
2578,13228.0,200,81.0,81.0,358,3
2579,15837.0,189,64.0,64.0,391,3
2580,14660.0,228,86.0,100.0,285,3
2581,17211.0,1323,26.0,369.0,2317,2
2582,16618.0,1363,31.0,322.0,2647,2
2583,14896.0,279,204.0,365.0,468,0
2584,13079.0,62,4.0,140.0,220,3
2585,15823.0,1,372.0,372.0,15,0
2586,14113.0,745,3.0,354.0,1840,2
2587,17505.0,556,161.0,205.0,1145,1
2588,14256.0,414,260.0,364.0,969,0
2589,15384.0,596,169.0,359.0,642,0
2590,14681.0,76,71.0,211.0,498,1
2591,14710.0,378,14.0,59.0,606,3
2592,14801.0,175,61.0,61.0,193,3
2593,13178.0,3570,26.0,360.0,5725,2
2594,15146.0,1473,164.0,291.0,1327,0
2595,14851.0,325,23.0,256.0,511,2
2596,16763.0,319,198.0,198.0,611,1
2597,13141.0,1548,84.0,315.0,2388,2
2598,14785.0,84,10.0,15.0,77,3
2599,14272.0,599,73.0,254.0,437,1
2600,15031.0,401,4.0,282.0,668,2
2601,15889.0,215,156.0,369.0,446,2
2602,14658.0,47,5.0,117.0,247,3
2603,12962.0,129,7.0,113.0,266,3
2604,12513.0,462,112.0,112.0,612,1
2605,13821.0,153,144.0,261.0,385,1
2606,17970.0,525,211.0,211.0,582,0
2607,16996.0,544,30.0,353.0,1456,2
2608,13035.0,644,73.0,260.0,921,1
2609,15599.0,718,26.0,204.0,761,1
2610,15563.0,1501,22.0,358.0,1400,2
2611,15970.0,116,303.0,303.0,314,0
2612,16912.0,1029,28.0,323.0,2575,2
2613,15701.0,923,2.0,110.0,1542,3
2614,13462.0,62,252.0,252.0,151,0
2615,14670.0,337,280.0,280.0,411,0
2616,17144.0,483,1.0,84.0,984,3
2617,12618.0,96,21.0,21.0,177,3
2618,15529.0,3496,22.0,366.0,3995,2
2619,13844.0,196,11.0,11.0,361,3
2620,13955.0,154,154.0,305.0,322,0
2621,18122.0,1234,8.0,150.0,1826,1
2622,16325.0,194,46.0,245.0,594,1
2623,16210.0,7559,1.0,373.0,21086,2
2624,15656.0,343,45.0,284.0,748,2
2625,15057.0,668,275.0,315.0,1489,0
2626,17469.0,787,16.0,204.0,1870,1
2627,15226.0,71,310.0,310.0,154,0
2628,15412.0,108,171.0,171.0,190,1
2629,12952.0,653,5.0,78.0,1387,3
2630,14735.0,2264,3.0,358.0,6065,2
2631,14309.0,1633,8.0,358.0,2352,2
2632,15967.0,211,23.0,318.0,418,2
2633,12630.0,548,9.0,43.0,1270,3
2634,13999.0,2243,10.0,361.0,3901,2
2635,16583.0,111,373.0,373.0,233,0
2636,15787.0,540,26.0,61.0,948,3
2637,14258.0,7100,9.0,337.0,12669,2
2638,18274.0,88,30.0,30.0,175,3
2639,13344.0,971,67.0,277.0,2543,2
2640,14205.0,204,16.0,264.0,466,2
2641,15865.0,368,40.0,213.0,895,1
2642,15880.0,211,369.0,369.0,343,0
2643,17252.0,193,116.0,186.0,353,1
2644,16808.0,196,99.0,274.0,288,1
2645,14443.0,938,53.0,368.0,1420,2
2646,13629.0,4372,23.0,338.0,7792,2
2647,12743.0,319,134.0,134.0,546,1
2648,17715.0,384,200.0,200.0,326,1
2649,14423.0,120,218.0,218.0,265,0
2650,18078.0,145,217.0,259.0,336,0
2651,12418.0,407,112.0,112.0,668,1
2652,13334.0,1774,82.0,305.0,3536,2
2653,15805.0,3387,23.0,364.0,5528,2
2654,17165.0,100,284.0,284.0,158,0
2655,17948.0,144,147.0,147.0,358,1
2656,17929.0,108,11.0,308.0,843,2
2657,16881.0,600,66.0,66.0,432,3
2658,14422.0,2906,0.0,267.0,4263,2
2659,13878.0,475,54.0,54.0,1281,3
2660,16600.0,1145,4.0,338.0,813,2
2661,16177.0,95,50.0,50.0,331,3
2662,17934.0,478,51.0,58.0,704,3
2663,13980.0,172,60.0,60.0,200,3
2664,12717.0,506,151.0,245.0,1030,1
2665,15175.0,454,71.0,71.0,224,3
2666,15894.0,168,253.0,369.0,263,0
2667,14332.0,481,22.0,147.0,866,1
2668,15304.0,104,60.0,368.0,694,2
2669,18056.0,211,288.0,288.0,363,0
2670,16450.0,200,149.0,149.0,311,1
2671,15167.0,67,320.0,320.0,162,0
2672,18055.0,2455,7.0,369.0,6784,2
2673,12447.0,190,243.0,243.0,476,0
2674,12938.0,140,25.0,25.0,114,3
2675,15584.0,314,23.0,162.0,725,1
2676,18061.0,955,21.0,366.0,2119,2
2677,18011.0,71,373.0,373.0,102,0
2678,16794.0,937,1.0,180.0,1222,1
2679,12867.0,4298,26.0,360.0,4036,2
2680,13837.0,183,211.0,317.0,271,0
2681,12472.0,4148,32.0,369.0,6572,2
2682,14447.0,571,18.0,280.0,1163,2
2683,12842.0,547,70.0,308.0,1118,2
2684,17706.0,3899,4.0,366.0,10504,2
2685,14757.0,160,75.0,75.0,420,3
2686,17870.0,1401,2.0,366.0,1894,2
2687,14434.0,368,21.0,72.0,1372,3
2688,13384.0,2422,30.0,178.0,4151,1
2689,14792.0,2,63.0,63.0,6,3
2690,12353.0,20,204.0,204.0,89,1
2691,13366.0,144,50.0,50.0,56,3
2692,18095.0,419,312.0,332.0,580,0
2693,12990.0,200,31.0,310.0,409,2
2694,13422.0,1326,64.0,64.0,2626,3
2695,18280.0,45,277.0,277.0,180,0
2696,12589.0,306,28.0,144.0,646,1
2697,17447.0,443,40.0,71.0,541,3
2698,13070.0,110,192.0,192.0,228,1
2699,12948.0,1080,16.0,264.0,2064,2
2700,13347.0,205,70.0,70.0,341,3
2701,16400.0,172,94.0,94.0,303,3
2702,14585.0,91,50.0,50.0,157,3
2703,15442.0,120,248.0,248.0,594,0
2704,16532.0,2016,17.0,338.0,6748,2
2705,18127.0,188,19.0,133.0,348,3
2706,13174.0,1395,16.0,369.0,2817,2
2707,15429.0,380,26.0,75.0,397,3
2708,18215.0,118,89.0,89.0,299,3
2709,16915.0,132,9.0,283.0,621,2
2710,15416.0,2090,64.0,282.0,3984,2
2711,14243.0,1221,8.0,365.0,2588,2
2712,13849.0,1016,51.0,170.0,1537,1
2713,13576.0,2646,10.0,373.0,6717,2
2714,17885.0,167,12.0,12.0,190,3
2715,14194.0,5840,4.0,308.0,11349,2
2716,17985.0,183,22.0,22.0,634,3
2717,16678.0,2397,2.0,282.0,3109,2
2718,14130.0,258,319.0,319.0,483,0
2719,12420.0,345,63.0,63.0,600,3
2720,13744.0,1249,95.0,292.0,1156,2
2721,13295.0,82,359.0,359.0,201,0
2722,15225.0,226,234.0,234.0,409,0
2723,13224.0,1518,60.0,151.0,2155,1
2724,17697.0,93,236.0,236.0,338,0
2725,15318.0,642,3.0,3.0,312,3
2726,16774.0,322,67.0,178.0,661,1
2727,13506.0,324,316.0,369.0,458,0
2728,12402.0,94,323.0,323.0,225,0
2729,14893.0,799,9.0,11.0,1237,3
2730,14484.0,210,50.0,50.0,321,3
2731,12578.0,1196,21.0,330.0,2794,2
2732,14816.0,5,197.0,197.0,271,1
2733,14841.0,1778,53.0,358.0,3295,2
2734,13429.0,1390,10.0,75.0,1006,3
2735,16997.0,360,288.0,325.0,702,0
2736,18226.0,3466,44.0,337.0,5228,2
2737,12988.0,136,292.0,292.0,535,0
2738,15469.0,153,50.0,120.0,538,3
2739,12442.0,182,3.0,3.0,172,3
2740,13320.0,1096,78.0,213.0,1548,1
2741,17433.0,185,88.0,88.0,303,3
2742,16149.0,308,4.0,142.0,280,3
2743,17765.0,144,158.0,256.0,371,1
2744,12820.0,722,3.0,326.0,942,2
2745,15053.0,986,4.0,281.0,697,2
2746,18251.0,7824,87.0,87.0,4314,3
2747,15129.0,1794,50.0,291.0,3447,2
2748,14336.0,1759,16.0,276.0,1614,2
2749,14273.0,264,51.0,242.0,559,1
2750,12821.0,70,214.0,214.0,92,0
2751,15036.0,327,72.0,179.0,465,1
2752,16637.0,927,32.0,225.0,1154,1
2753,14149.0,218,220.0,220.0,446,0
2754,15047.0,222,269.0,269.0,343,0
2755,14446.0,933,0.0,246.0,1039,2
2756,16907.0,298,29.0,365.0,981,2
2757,12405.0,857,148.0,148.0,1710,1
2758,14083.0,732,4.0,371.0,1018,2
2759,17772.0,58,10.0,10.0,182,3
2760,15135.0,43,239.0,239.0,139,0
2761,12451.0,6575,10.0,324.0,9035,2
2762,13402.0,479,127.0,372.0,621,2
2763,12795.0,68,18.0,18.0,430,3
2764,16812.0,81,360.0,360.0,479,0
2765,18235.0,1578,71.0,217.0,1796,1
2766,17315.0,3888,1.0,357.0,6292,2
2767,13643.0,273,31.0,185.0,519,1
2768,14765.0,135,29.0,176.0,254,1
2769,16107.0,1176,17.0,183.0,3204,1
2770,15994.0,177,54.0,54.0,427,3
2771,16072.0,140,288.0,288.0,584,0
2772,16858.0,91,368.0,368.0,375,0
2773,17329.0,142,14.0,315.0,523,2
2774,12358.0,248,1.0,150.0,1168,3
2775,16523.0,4265,1.0,315.0,9418,2
2776,17189.0,227,106.0,359.0,384,2
2777,16164.0,433,17.0,42.0,822,3
2778,16718.0,413,369.0,369.0,623,0
2779,17616.0,224,173.0,367.0,571,0
2780,15971.0,1717,17.0,311.0,4199,2
2781,15279.0,189,354.0,354.0,290,0
2782,16660.0,571,16.0,319.0,1267,2
2783,14958.0,129,147.0,245.0,499,1
2784,16178.0,94,138.0,138.0,197,1
2785,16493.0,1164,79.0,329.0,1351,2
2786,12684.0,1985,7.0,213.0,2283,1
2787,16856.0,12,14.0,14.0,35,3
2788,16581.0,134,182.0,182.0,105,1
2789,14953.0,225,25.0,25.0,289,3
2790,18287.0,1586,42.0,201.0,1837,1
2791,12432.0,1801,42.0,172.0,5059,1
2792,12483.0,1110,17.0,339.0,2484,2
2793,15350.0,51,373.0,373.0,115,0
2794,14592.0,415,35.0,64.0,570,3
2795,14297.0,865,17.0,274.0,1305,2
2796,14808.0,2147,39.0,172.0,2741,1
2797,12468.0,366,187.0,316.0,729,0
2798,17146.0,212,105.0,358.0,749,2
2799,13810.0,312,28.0,56.0,1499,3
2800,15223.0,213,225.0,249.0,755,0
2801,13416.0,142,43.0,81.0,712,3
2802,12576.0,967,35.0,304.0,1315,2
2803,17725.0,2162,16.0,267.0,3439,2
2804,17763.0,12,263.0,263.0,15,0
2805,14353.0,64,215.0,215.0,90,0
2806,15103.0,329,31.0,86.0,703,3
2807,13934.0,390,263.0,263.0,922,0
2808,17862.0,100,323.0,323.0,330,0
2809,13167.0,785,18.0,143.0,791,3
2810,15502.0,4236,15.0,369.0,10384,2
2811,16607.0,2859,17.0,358.0,3347,2
2812,13048.0,1238,14.0,327.0,1835,2
2813,15683.0,131,117.0,117.0,193,1
2814,15421.0,500,58.0,310.0,950,2
2815,12981.0,242,29.0,133.0,372,3
2816,12695.0,220,7.0,210.0,582,1
2817,14082.0,110,364.0,364.0,182,0
2818,15314.0,313,199.0,199.0,327,1
2819,13269.0,3514,1.0,369.0,5346,2
2820,16257.0,2,176.0,176.0,46,1
2821,12731.0,8437,23.0,364.0,18895,2
2822,12378.0,2529,129.0,129.0,4008,1
2823,17298.0,387,101.0,124.0,498,1
2824,16752.0,54,372.0,372.0,207,0
2825,14764.0,190,46.0,46.0,278,3
2826,14698.0,615,1.0,51.0,1250,3
2827,16406.0,122,18.0,18.0,163,3
2828,15400.0,390,92.0,278.0,716,2
2829,15809.0,301,36.0,302.0,515,2
2830,12638.0,577,33.0,33.0,671,3
2831,12971.0,9289,3.0,372.0,11189,2
2832,16009.0,378,22.0,159.0,992,1
2833,14102.0,961,5.0,44.0,1360,3
2834,12689.0,628,25.0,127.0,1247,3
2835,18223.0,2948,4.0,358.0,6484,2
2836,12727.0,2098,10.0,320.0,3980,2
2837,13592.0,84,35.0,264.0,247,2
2838,13723.0,43,217.0,217.0,199,0
2839,14312.0,1012,46.0,337.0,1611,2
2840,17673.0,1487,1.0,320.0,1629,2
2841,12593.0,206,108.0,218.0,418,1
2842,17693.0,231,137.0,137.0,200,1
2843,14320.0,325,206.0,332.0,477,0
2844,14936.0,4085,33.0,275.0,8137,2
2845,17991.0,25,225.0,226.0,93,0
2846,17248.0,213,120.0,120.0,318,1
2847,15612.0,52,36.0,61.0,195,3
2848,12464.0,112,10.0,309.0,1212,2
2849,12349.0,631,18.0,18.0,1757,3
2850,16510.0,92,372.0,372.0,248,0
2851,16644.0,826,177.0,212.0,833,1
2852,13791.0,1200,127.0,168.0,1516,1
2853,14495.0,62,50.0,121.0,123,3
2854,17685.0,1956,16.0,372.0,3191,2
2855,16904.0,2034,4.0,367.0,3754,2
2856,15579.0,120,68.0,313.0,348,2
2857,14562.0,1834,3.0,304.0,5074,2
2858,16871.0,1253,22.0,270.0,2812,2
2859,13615.0,189,318.0,318.0,417,0
2860,18036.0,234,32.0,245.0,405,1
2861,15319.0,175,283.0,283.0,204,0
2862,12476.0,2408,15.0,361.0,6816,2
2863,14081.0,596,302.0,369.0,934,0
2864,17932.0,789,29.0,211.0,1331,1
2865,16128.0,988,17.0,282.0,1880,2
2866,12628.0,448,4.0,64.0,786,3
2867,14705.0,100,198.0,198.0,179,1
2868,16711.0,833,3.0,357.0,1651,2
2869,16814.0,2769,14.0,369.0,6509,2
2870,15382.0,4012,14.0,295.0,5955,2
2871,12852.0,149,294.0,294.0,311,0
2872,14333.0,58,67.0,67.0,415,3
2873,17068.0,2164,12.0,368.0,4552,2
2874,16287.0,298,169.0,169.0,142,1
2875,18196.0,433,95.0,290.0,689,2
2876,17589.0,1631,60.0,240.0,2404,1
2877,12982.0,288,242.0,242.0,390,0
2878,16730.0,994,52.0,319.0,743,2
2879,12612.0,262,74.0,74.0,704,3
2880,17618.0,331,5.0,362.0,971,2
2881,12895.0,210,42.0,86.0,372,3
2882,15326.0,386,333.0,333.0,311,0
2883,16593.0,116,50.0,327.0,330,2
2884,15463.0,106,29.0,29.0,126,3
2885,15466.0,246,85.0,85.0,334,3
2886,13078.0,5630,3.0,366.0,12627,2
2887,13558.0,344,5.0,68.0,605,3
2888,16902.0,629,116.0,116.0,1706,1
2889,17879.0,45,173.0,173.0,178,1
2890,15274.0,619,4.0,18.0,716,3
2891,14661.0,35,26.0,26.0,107,3
2892,14795.0,17,166.0,166.0,131,1
2893,15025.0,189,33.0,33.0,377,3
2894,17100.0,800,18.0,18.0,971,3
2895,16572.0,532,127.0,275.0,1009,1
2896,13298.0,96,1.0,1.0,360,3
2897,15611.0,504,9.0,334.0,1591,2
2898,16526.0,106,171.0,171.0,290,1
2899,15426.0,674,19.0,369.0,1447,2
2900,17449.0,1122,2.0,359.0,2520,2
2901,16430.0,103,57.0,57.0,300,3
2902,14420.0,334,99.0,99.0,387,3
2903,14756.0,416,15.0,15.0,738,3
2904,13589.0,114,14.0,179.0,379,1
2905,13165.0,1376,46.0,351.0,1021,2
2906,17011.0,186,30.0,30.0,270,3
2907,15145.0,756,4.0,248.0,1194,2
2908,17090.0,921,4.0,354.0,2043,2
2909,16829.0,99,156.0,156.0,197,1
2910,16689.0,330,75.0,82.0,422,3
2911,13261.0,210,268.0,285.0,944,0
2912,17438.0,103,253.0,253.0,388,0
2913,13594.0,359,52.0,52.0,396,3
2914,12886.0,770,67.0,219.0,1378,1
2915,14853.0,82,24.0,211.0,475,1
2916,17866.0,174,142.0,142.0,329,1
2917,14076.0,81,129.0,129.0,122,1
2918,14092.0,2066,7.0,358.0,4076,2
2919,18188.0,1168,15.0,290.0,2001,2
2920,13113.0,3045,0.0,366.0,12245,2
2921,16353.0,2006,3.0,369.0,6675,2
2922,16091.0,154,154.0,198.0,315,1
2923,15680.0,952,9.0,366.0,1333,2
2924,13853.0,312,57.0,57.0,1090,3
2925,14428.0,436,7.0,325.0,1244,2
2926,16940.0,2169,52.0,289.0,3049,2
2927,15220.0,1393,51.0,280.0,1778,2
2928,16426.0,1243,2.0,276.0,1908,2
2929,17674.0,672,74.0,368.0,551,2
2930,17400.0,1097,126.0,353.0,2129,2
2931,17349.0,112,179.0,179.0,110,1
2932,18080.0,642,18.0,242.0,1231,2
2933,13050.0,3748,14.0,366.0,5836,2
2934,15329.0,486,39.0,171.0,1049,1
2935,13120.0,12,238.0,238.0,30,0
2936,13332.0,179,14.0,14.0,350,3
2937,17987.0,261,185.0,185.0,198,1
2938,12414.0,300,217.0,310.0,562,0
2939,12463.0,776,53.0,241.0,1344,1
2940,13721.0,316,36.0,36.0,524,3
2941,16099.0,434,50.0,225.0,731,1
2942,17637.0,280,31.0,115.0,547,3
2943,16333.0,32184,7.0,309.0,26626,2
2944,14881.0,316,19.0,19.0,255,3
2945,13340.0,5770,45.0,276.0,10736,2
2946,14449.0,757,18.0,372.0,907,2
2947,17601.0,103,239.0,239.0,116,0
2948,12644.0,325,129.0,129.0,477,1
2949,14087.0,251,2.0,2.0,194,3
2950,14159.0,4408,19.0,362.0,4693,2
2951,14189.0,3937,2.0,368.0,4654,2
2952,13792.0,92,66.0,287.0,195,2
2953,17799.0,1758,22.0,361.0,3055,2
2954,16725.0,294,302.0,371.0,781,0
2955,13808.0,782,5.0,96.0,1747,3
2956,15130.0,197,169.0,169.0,330,1
2957,15749.0,18028,235.0,332.0,44534,0
2958,13185.0,12,267.0,267.0,71,0
2959,13754.0,214,151.0,317.0,282,2
2960,13253.0,1572,156.0,339.0,1030,2
2961,15399.0,611,1.0,79.0,815,3
2962,15874.0,2534,63.0,284.0,4405,2
2963,13046.0,264,30.0,266.0,629,2
2964,17432.0,207,18.0,37.0,365,3
2965,15552.0,60,217.0,217.0,90,0
2966,16761.0,341,96.0,96.0,316,3
2967,15826.0,963,56.0,210.0,1654,1
2968,13577.0,791,25.0,241.0,1687,1
2969,16139.0,330,18.0,206.0,635,1
2970,15110.0,246,23.0,318.0,996,2
2971,15132.0,679,18.0,262.0,977,2
2972,12441.0,121,366.0,366.0,173,0
2973,17256.0,141,107.0,312.0,239,2
2974,16634.0,82,222.0,372.0,217,0
2975,14693.0,34,264.0,264.0,172,0
2976,17317.0,1146,46.0,89.0,2600,3
2977,16589.0,368,71.0,161.0,459,1
2978,13482.0,116,232.0,232.0,184,0
2979,15287.0,433,22.0,70.0,486,3
2980,12784.0,300,9.0,15.0,574,3
2981,17744.0,3412,3.0,358.0,2322,2
2982,12534.0,651,130.0,130.0,1089,1
2983,12708.0,1307,29.0,368.0,2712,2
2984,15277.0,205,46.0,46.0,255,3
2985,14537.0,120,57.0,57.0,355,3
2986,13398.0,281,192.0,192.0,457,1
2987,15433.0,534,213.0,267.0,533,0
2988,17410.0,616,16.0,215.0,1214,1
2989,15719.0,2725,32.0,337.0,5045,2
2990,13259.0,132,61.0,61.0,292,3
2991,15164.0,360,68.0,339.0,843,2
2992,17871.0,182,204.0,204.0,155,1
2993,13043.0,254,273.0,273.0,516,0
2994,13075.0,485,129.0,129.0,919,1
2995,13845.0,182,64.0,64.0,312,3
2996,13534.0,2961,2.0,358.0,5870,2
2997,16374.0,240,66.0,262.0,473,2
2998,14127.0,321,122.0,310.0,709,2
2999,17054.0,804,28.0,245.0,1356,1
3000,15707.0,605,35.0,86.0,945,3
3001,12510.0,353,142.0,325.0,982,2
3002,16057.0,863,16.0,284.0,2263,2
3003,17663.0,797,25.0,287.0,1802,2
3004,16350.0,545,21.0,333.0,1116,2
3005,15288.0,775,43.0,365.0,2306,2
3006,16792.0,44,282.0,282.0,110,0
3007,17940.0,9755,49.0,302.0,4106,2
3008,13267.0,1969,2.0,366.0,4521,2
3009,13614.0,570,24.0,330.0,1610,2
3010,18136.0,379,63.0,319.0,784,2
3011,14532.0,284,236.0,352.0,932,0
3012,16339.0,23,284.0,284.0,109,0
3013,15361.0,336,361.0,361.0,418,0
3014,16737.0,288,53.0,53.0,417,3
3015,17523.0,872,11.0,19.0,652,3
3016,15335.0,80,53.0,53.0,173,3
3017,15755.0,1427,10.0,294.0,2364,2
3018,17615.0,140,130.0,222.0,329,1
3019,13318.0,304,1.0,37.0,640,3
3020,14453.0,49,190.0,190.0,119,1
3021,15351.0,753,12.0,369.0,1960,2
3022,13515.0,681,72.0,247.0,891,1
3023,14265.0,330,109.0,148.0,530,1
3024,16163.0,192,232.0,365.0,856,0
3025,16265.0,2646,9.0,364.0,5447,2
3026,17133.0,2730,15.0,266.0,4892,2
3027,13787.0,337,75.0,364.0,309,2
3028,14741.0,841,11.0,372.0,1400,2
3029,14222.0,607,177.0,177.0,683,1
3030,12412.0,829,74.0,169.0,1226,1
3031,12424.0,740,162.0,162.0,1760,1
3032,16816.0,274,103.0,358.0,417,2
3033,16011.0,2042,8.0,366.0,3362,2
3034,18281.0,54,180.0,180.0,80,1
3035,15834.0,965,70.0,277.0,2233,2
3036,17670.0,110,227.0,227.0,205,0
3037,13240.0,298,96.0,365.0,663,2
3038,18017.0,300,81.0,310.0,523,2
3039,13813.0,552,39.0,134.0,1366,3
3040,15603.0,96,78.0,78.0,48,3
3041,12397.0,1263,35.0,135.0,2409,3
3042,18263.0,1468,25.0,252.0,1213,2
3043,16395.0,1476,60.0,330.0,1486,2
3044,18233.0,4,325.0,325.0,440,0
3045,18066.0,108,75.0,75.0,318,3
3046,15985.0,1086,123.0,236.0,1142,1
3047,14235.0,1959,75.0,260.0,3144,1
3048,14001.0,962,45.0,373.0,2043,2
3049,17965.0,1556,37.0,369.0,2622,2
3050,13874.0,180,358.0,358.0,540,0
3051,13618.0,246,173.0,173.0,177,1
3052,12619.0,3378,16.0,253.0,3641,2
3053,13485.0,277,233.0,233.0,454,0
3054,16684.0,50255,4.0,358.0,66653,2
3055,16550.0,1540,108.0,368.0,2298,2
3056,18249.0,128,17.0,17.0,95,3
3057,14708.0,621,2.0,368.0,1126,2
3058,12371.0,591,44.0,59.0,1887,3
3059,16698.0,840,226.0,253.0,1998,0
3060,13284.0,91,330.0,330.0,201,0
3061,16000.0,5110,2.0,2.0,12393,3
3062,18126.0,144,60.0,60.0,206,3
3063,17082.0,1049,33.0,318.0,2003,2
3064,18044.0,1033,4.0,360.0,2088,2
3065,13140.0,186,108.0,366.0,423,2
3066,12826.0,1058,2.0,365.0,1474,2
3067,12669.0,1115,150.0,256.0,2744,1
3068,13963.0,460,308.0,367.0,664,0
3069,17464.0,220,158.0,158.0,289,1
3070,14148.0,16,233.0,233.0,157,0
3071,13591.0,485,64.0,266.0,1117,2
3072,15804.0,2565,0.0,198.0,4206,1
3073,13725.0,806,49.0,308.0,1980,2
3074,14331.0,252,124.0,135.0,462,1
3075,12913.0,1419,4.0,368.0,2483,2
3076,14163.0,893,87.0,239.0,2445,1
3077,12614.0,76,277.0,277.0,315,0
3078,17279.0,48,57.0,57.0,187,3
3079,18022.0,736,35.0,35.0,668,3
3080,16468.0,31,74.0,74.0,74,3
3081,12446.0,351,57.0,57.0,1002,3
3082,16767.0,4435,30.0,316.0,5580,2
3083,18200.0,111,106.0,106.0,163,3
3084,13379.0,601,26.0,136.0,572,3
3085,15668.0,72,217.0,217.0,76,0
3086,15557.0,219,28.0,28.0,473,3
3087,13694.0,63312,3.0,373.0,65039,2
3088,14970.0,250,68.0,316.0,1592,2
3089,14162.0,142,173.0,292.0,289,0
3090,12500.0,2678,23.0,333.0,4257,2
3091,13802.0,2572,138.0,311.0,4599,2
3092,14141.0,355,2.0,105.0,915,3
3093,13260.0,142,61.0,61.0,557,3
3094,17895.0,130,44.0,44.0,97,3
3095,17233.0,131,35.0,35.0,190,3
3096,13242.0,130,112.0,213.0,270,1
3097,13988.0,3044,19.0,254.0,4147,2
3098,16148.0,72,296.0,296.0,76,0
3099,13338.0,256,157.0,157.0,487,1
3100,15576.0,404,37.0,37.0,940,3
3101,17489.0,428,58.0,212.0,376,1
3102,17861.0,1988,3.0,319.0,2100,2
3103,17360.0,335,17.0,184.0,585,1
3104,14644.0,258,67.0,298.0,830,2
3105,14998.0,270,170.0,241.0,429,1
3106,14031.0,5788,7.0,372.0,17286,2
3107,13750.0,516,53.0,336.0,1647,2
3108,15237.0,1071,1.0,227.0,1412,1
3109,16015.0,909,3.0,49.0,705,3
3110,14345.0,50,38.0,38.0,108,3
3111,18094.0,2518,81.0,291.0,3017,2
3112,17415.0,114,79.0,79.0,507,3
3113,15785.0,1612,32.0,295.0,2328,2
3114,17266.0,161,2.0,147.0,310,3
3115,17414.0,2100,43.0,184.0,778,1
3116,15888.0,76,80.0,80.0,168,3
3117,13192.0,595,95.0,205.0,911,1
3118,17434.0,1693,2.0,85.0,2373,3
3119,14100.0,64,137.0,137.0,194,1
3120,13914.0,380,11.0,36.0,626,3
3121,13329.0,463,31.0,366.0,789,2
